CPU 4 ubuntu,User%,Sys%,Wait%,Idle%,Steal%
2024-06-22 13:57:21,2.5,4.1,0.0,93.4,0.0
2024-06-22 13:57:22,53.5,6.9,0.0,39.6,0.0
2024-06-22 13:57:23,98.0,2.0,0.0,0.0,0.0
2024-06-22 13:57:24,94.0,4.0,0.0,2.0,0.0
2024-06-22 13:57:25,95.0,4.0,0.0,1.0,0.0
2024-06-22 13:57:26,94.0,4.0,0.0,2.0,0.0
2024-06-22 13:57:27,96.0,2.0,0.0,2.0,0.0
2024-06-22 13:57:28,96.0,2.0,0.0,2.0,0.0
2024-06-22 13:57:29,98.0,0.0,0.0,2.0,0.0
2024-06-22 13:57:30,95.0,4.0,0.0,1.0,0.0
2024-06-22 13:57:31,96.0,2.0,0.0,2.0,0.0
2024-06-22 13:57:32,95.1,2.9,0.0,2.0,0.0
2024-06-22 13:57:33,97.0,1.0,0.0,2.0,0.0
2024-06-22 13:57:34,96.0,2.0,0.0,2.0,0.0
2024-06-22 13:57:35,99.0,0.0,0.0,1.0,0.0
2024-06-22 13:57:36,97.0,1.0,0.0,2.0,0.0
2024-06-22 13:57:37,94.1,4.0,0.0,2.0,0.0
2024-06-22 13:57:38,96.0,2.0,0.0,2.0,0.0
2024-06-22 13:57:39,94.1,4.0,0.0,2.0,0.0
2024-06-22 13:57:40,97.0,2.0,0.0,1.0,0.0
2024-06-22 13:57:41,93.9,4.0,0.0,2.0,0.0
2024-06-22 13:57:42,94.1,4.0,0.0,2.0,0.0
2024-06-22 13:57:43,96.0,2.0,0.0,2.0,0.0
2024-06-22 13:57:44,96.9,2.0,0.0,1.0,0.0
2024-06-22 13:57:45,94.0,4.0,0.0,2.0,0.0
2024-06-22 13:57:46,96.0,3.0,0.0,1.0,0.0
2024-06-22 13:57:47,93.1,5.0,0.0,2.0,0.0
2024-06-22 13:57:48,95.0,4.0,0.0,1.0,0.0
2024-06-22 13:57:49,92.1,5.9,0.0,2.0,0.0
2024-06-22 13:57:50,97.0,2.0,0.0,1.0,0.0
2024-06-22 13:57:51,94.1,4.0,0.0,2.0,0.0
2024-06-22 13:57:52,98.0,1.0,0.0,1.0,0.0
2024-06-22 13:57:53,97.0,1.0,0.0,2.0,0.0
2024-06-22 13:57:54,97.0,1.0,0.0,2.0,0.0
2024-06-22 13:57:55,97.0,2.0,0.0,1.0,0.0
2024-06-22 13:57:56,96.0,2.0,0.0,2.0,0.0
2024-06-22 13:57:57,96.0,2.0,0.0,2.0,0.0
2024-06-22 13:57:58,98.0,1.0,0.0,1.0,0.0
2024-06-22 13:57:59,94.0,4.0,0.0,2.0,0.0
2024-06-22 13:58:00,94.1,5.0,0.0,1.0,0.0
2024-06-22 13:58:01,98.0,0.0,0.0,2.0,0.0
2024-06-22 13:58:02,97.0,2.0,0.0,1.0,0.0
2024-06-22 13:58:03,97.0,0.0,0.0,3.0,0.0
2024-06-22 13:58:04,97.0,2.0,0.0,1.0,0.0
2024-06-22 13:58:05,96.0,2.0,0.0,2.0,0.0
2024-06-22 13:58:06,97.0,1.0,0.0,2.0,0.0
2024-06-22 13:58:07,96.0,3.0,0.0,1.0,0.0
2024-06-22 13:58:08,97.0,1.0,0.0,2.0,0.0
2024-06-22 13:58:09,90.2,7.8,0.0,2.0,0.0
2024-06-22 13:58:10,70.7,3.0,0.0,26.3,0.0
2024-06-22 13:58:11,0.0,0.0,0.0,100.0,0.0
2024-06-22 13:58:12,1.0,3.0,0.0,96.0,0.0
2024-06-22 13:58:13,1.0,1.0,0.0,98.0,0.0
2024-06-22 13:58:14,0.0,0.0,0.0,100.0,0.0
2024-06-22 13:58:15,0.0,1.0,0.0,99.0,0.0
2024-06-22 13:58:16,1.0,2.0,0.0,97.1,0.0
2024-06-22 13:58:17,1.0,3.9,0.0,95.1,0.0
2024-06-22 13:58:18,2.0,2.0,0.0,96.1,0.0
2024-06-22 13:58:19,2.0,1.0,0.0,97.0,0.0
2024-06-22 13:58:20,0.0,0.0,0.0,100.0,0.0
2024-06-22 13:58:21,1.0,0.0,0.0,99.0,0.0
2024-06-22 13:58:22,0.0,0.0,0.0,100.0,0.0
2024-06-22 13:58:23,4.0,2.0,0.0,94.1,0.0
2024-06-22 13:58:24,0.0,1.0,0.0,99.0,0.0
2024-06-22 13:58:25,0.0,0.0,0.0,100.0,0.0
2024-06-22 13:58:26,2.9,1.0,0.0,96.1,0.0
2024-06-22 13:58:27,13.5,0.0,0.0,86.5,0.0
2024-06-22 13:58:28,2.8,3.7,0.0,93.5,0.0
2024-06-22 13:58:29,14.2,4.7,0.0,81.1,0.0
2024-06-22 13:58:30,0.0,0.0,0.0,100.0,0.0
